,movie_id,user_id,user_rating,user_gender,user_zip_code,user_occupation_text,bucketized_user_age
60451,838,38,2.0,0,54467,other,25.0
60452,168,60,5.0,1,06472,healthcare,50.0
60453,474,85,5.0,1,20003,educator,50.0
60454,255,354,2.0,0,48197,librarian,25.0
60455,8,731,2.0,0,70403,educator,35.0
60456,307,532,4.0,1,92705,student,18.0
60457,69,739,5.0,1,73162,technician,35.0
60458,56,830,2.0,1,53066,programmer,45.0
60459,845,680,4.0,1,90405,lawyer,25.0
60460,845,764,4.0,0,62903,educator,25.0
60461,332,791,5.0,1,20064,educator,25.0
60462,121,513,5.0,1,26241,administrator,35.0
60463,485,553,3.0,1,62901,educator,56.0
60464,72,476,4.0,1,60440,student,25.0
60465,21,601,3.0,0,99687,artist,18.0
60466,198,653,4.0,1,55105,executive,25.0
60467,287,728,4.0,1,94306,executive,56.0
60468,238,417,4.0,0,48103,other,25.0
60469,328,395,4.0,1,44092,other,35.0
60470,313,663,5.0,1,19341,other,25.0
60471,746,933,4.0,1,48105,student,25.0
60472,635,407,3.0,1,03261,engineer,25.0
60473,64,495,5.0,1,03052,engineer,25.0
60474,305,574,3.0,1,53188,educator,56.0
60475,890,860,2.0,0,48322,retired,56.0
60476,89,653,5.0,1,55105,executive,25.0
60477,450,279,4.0,1,85251,programmer,25.0
60478,214,279,3.0,1,85251,programmer,25.0
60479,1434,405,1.0,0,10019,healthcare,18.0
60480,56,283,5.0,1,55305,programmer,25.0
60481,196,618,4.0,0,44212,student,1.0
60482,609,608,5.0,1,10003,other,18.0
60483,741,463,1.0,0,75218,healthcare,45.0
60484,399,197,2.0,1,75094,technician,50.0
60485,846,13,2.0,1,29206,educator,45.0
60486,4,643,4.0,1,55122,scientist,35.0
60487,976,255,1.0,1,07029,entertainment,18.0
60488,591,397,4.0,1,27514,student,1.0
60489,381,12,4.0,0,06405,other,25.0
60490,631,194,2.0,1,02154,administrator,35.0
60491,238,854,5.0,0,55408,student,25.0
60492,727,234,3.0,1,94702,retired,56.0
60493,614,943,5.0,1,77841,student,18.0
60494,427,849,4.0,0,25652,student,1.0
60495,278,593,3.0,0,68767,educator,25.0
60496,1270,303,1.0,1,14853,student,18.0
60497,204,152,4.0,0,68767,educator,25.0
60498,183,643,5.0,1,55122,scientist,35.0
60499,747,437,4.0,0,20009,other,25.0
60500,518,77,4.0,1,29379,technician,25.0
60501,746,882,4.0,1,40503,engineer,35.0
60502,23,311,3.0,1,73071,technician,25.0
60503,192,156,4.0,1,08360,educator,25.0
60504,452,92,2.0,1,80525,entertainment,25.0
60505,259,652,2.0,1,22911,other,35.0
60506,662,24,5.0,0,94533,artist,18.0
60507,239,650,3.0,1,83814,engineer,35.0
60508,487,128,5.0,0,20009,marketing,18.0
60509,134,924,4.0,1,11753,other,25.0
60510,1076,807,3.0,0,93555,healthcare,35.0
60511,582,72,4.0,0,73034,administrator,45.0
60512,475,886,5.0,1,61820,student,18.0
60513,653,308,5.0,1,95076,retired,56.0
60514,471,468,3.0,1,02341,engineer,25.0
60515,216,846,4.0,1,47130,lawyer,25.0
60516,802,600,2.0,1,02320,programmer,25.0
60517,136,7,5.0,1,91344,administrator,56.0
60518,1060,189,5.0,1,95014,artist,25.0
60519,143,225,2.0,0,58202,administrator,50.0
60520,201,272,3.0,1,53706,scientist,25.0
60521,849,881,2.0,1,43017,marketing,35.0
60522,781,268,3.0,1,19422,engineer,18.0
60523,633,321,5.0,0,55413,educator,45.0
60524,248,92,4.0,1,80525,entertainment,25.0
60525,151,298,3.0,1,01581,executive,35.0
60526,872,685,2.0,0,55409,librarian,25.0
60527,129,334,4.0,1,30002,librarian,25.0
60528,272,827,4.0,0,80228,engineer,18.0
60529,498,868,3.0,1,55303,programmer,18.0
60530,1283,887,5.0,0,27249,student,1.0
60531,287,880,4.0,1,83702,student,1.0
60532,671,840,3.0,1,55406,artist,35.0
60533,202,699,3.0,1,96754,other,35.0
60534,451,379,4.0,1,98117,programmer,35.0
60535,89,239,4.0,1,95628,artist,35.0
60536,517,474,4.0,1,93711,executive,50.0
60537,12,246,5.0,1,28734,student,18.0
60538,880,602,4.0,0,34656,other,45.0
60539,363,145,4.0,1,V3N4P,entertainment,25.0
60540,168,339,4.0,1,37901,lawyer,35.0
60541,93,201,5.0,1,E2A4H,writer,25.0
60542,186,577,4.0,0,77845,student,35.0
60543,228,197,4.0,1,75094,technician,50.0
60544,80,642,5.0,0,95521,student,18.0
60545,971,592,4.0,1,97520,student,18.0
60546,411,236,1.0,0,53214,writer,35.0
60547,268,743,4.0,1,92660,programmer,25.0
60548,322,427,3.0,1,85258,doctor,50.0
60549,1066,313,2.0,1,60035,marketing,35.0
60550,340,803,5.0,1,78212,administrator,56.0
60551,50,484,5.0,1,21208,student,25.0
60552,299,708,1.0,0,96349,homemaker,25.0
60553,29,363,1.0,1,87501,student,18.0
60554,358,761,3.0,1,97302,student,1.0
60555,659,167,4.0,1,L9G2B,other,35.0
60556,699,705,5.0,0,54494,student,18.0
60557,301,146,2.0,1,83814,artist,45.0
60558,1056,828,1.0,1,85282,librarian,25.0
60559,200,561,4.0,1,60005,engineer,18.0
60560,1044,659,4.0,1,54248,educator,25.0
60561,181,490,4.0,0,V5A2B,artist,25.0
60562,330,519,5.0,1,55320,other,18.0
60563,763,69,3.0,1,55337,engineer,18.0
60564,293,467,4.0,1,91201,engineer,25.0
60565,940,773,2.0,1,55414,student,18.0
60566,658,478,3.0,1,10019,other,25.0
60567,45,500,4.0,1,94305,administrator,25.0
60568,313,673,4.0,1,22906,educator,50.0
60569,275,308,4.0,1,95076,retired,56.0
60570,315,344,5.0,0,94117,librarian,25.0
60571,170,96,5.0,0,75206,artist,25.0
60572,410,595,4.0,1,31909,programmer,25.0
60573,121,217,1.0,1,11727,other,18.0
60574,1115,59,3.0,1,08403,educator,45.0
60575,73,102,3.0,1,30220,programmer,35.0
60576,248,323,3.0,1,19149,student,18.0
60577,514,398,4.0,1,60008,other,35.0
60578,64,321,3.0,0,55413,educator,45.0
60579,393,934,2.0,1,22902,engineer,56.0
60580,630,401,4.0,0,84107,healthcare,45.0
60581,427,903,5.0,1,20850,educator,25.0
60582,277,365,4.0,1,20009,lawyer,25.0
60583,736,379,4.0,1,98117,programmer,35.0
60584,661,82,4.0,1,22902,programmer,50.0
60585,688,901,2.0,1,L1V3W,executive,35.0
60586,423,80,3.0,0,52241,administrator,25.0
60587,143,918,4.0,1,70116,scientist,35.0
60588,23,527,5.0,1,12180,librarian,25.0
60589,114,219,5.0,1,43212,programmer,25.0
60590,288,588,4.0,0,93063,student,18.0
60591,1172,608,5.0,1,10003,other,18.0
60592,77,318,3.0,1,06518,retired,56.0
60593,252,525,3.0,0,19711,administrator,25.0
60594,117,459,5.0,1,29201,student,18.0
60595,762,923,4.0,1,E2E3R,student,18.0
60596,317,272,4.0,1,53706,scientist,25.0
60597,205,326,4.0,1,15235,administrator,35.0
60598,198,269,4.0,0,43201,librarian,25.0
60599,642,454,2.0,1,97330,other,56.0
60600,120,294,2.0,1,92110,technician,25.0
60601,318,121,5.0,1,99603,librarian,50.0
60602,55,216,5.0,1,02215,engineer,18.0
60603,263,621,1.0,1,60402,student,1.0
60604,252,749,3.0,1,80919,other,25.0
60605,432,233,3.0,1,98682,engineer,35.0
60606,301,455,2.0,1,83709,administrator,45.0
60607,68,554,2.0,1,62901,scientist,25.0
60608,286,111,4.0,1,90630,engineer,56.0
60609,324,104,1.0,1,55108,student,25.0
60610,783,291,2.0,1,44106,student,18.0
60611,458,761,1.0,1,97302,student,1.0
60612,237,432,5.0,1,50311,entertainment,18.0
60613,455,786,1.0,0,01754,engineer,35.0
60614,151,84,4.0,1,55369,executive,25.0
60615,103,606,3.0,1,63044,programmer,25.0
60616,95,889,4.0,1,78704,technician,18.0
60617,257,606,5.0,1,63044,programmer,25.0
60618,1152,889,3.0,1,78704,technician,18.0
60619,204,455,4.0,1,83709,administrator,45.0
60620,1016,164,3.0,1,80123,healthcare,45.0
60621,285,327,4.0,1,11101,student,18.0
60622,173,916,4.0,1,N2L5N,engineer,25.0
60623,546,548,4.0,1,95468,writer,50.0
60624,212,92,4.0,1,80525,entertainment,25.0
60625,824,534,4.0,1,05464,student,18.0
60626,405,194,2.0,1,02154,administrator,35.0
60627,514,299,5.0,1,63108,doctor,25.0
60628,760,102,1.0,1,30220,programmer,35.0
60629,705,930,2.0,0,07310,scientist,25.0
60630,78,642,3.0,0,95521,student,18.0
60631,467,331,3.0,1,91344,entertainment,25.0
60632,519,650,4.0,1,83814,engineer,35.0
60633,191,11,4.0,0,30329,other,35.0
60634,290,524,2.0,1,02159,educator,56.0
60635,1129,65,4.0,0,48118,educator,50.0
60636,1001,82,1.0,1,22902,programmer,50.0
60637,567,59,4.0,1,08403,educator,45.0
60638,558,385,2.0,1,10003,writer,35.0
60639,265,328,5.0,1,06779,administrator,50.0
60640,829,347,4.0,1,90210,student,18.0
60641,153,896,4.0,1,91505,writer,25.0
60642,461,456,4.0,1,31820,technician,18.0
60643,307,282,3.0,1,20057,administrator,18.0
60644,420,49,4.0,0,76111,student,18.0
60645,297,758,4.0,1,53706,student,25.0
60646,1125,90,4.0,1,78155,educator,56.0
60647,261,479,1.0,1,55409,educator,25.0
60648,176,508,4.0,1,19382,marketing,25.0
60649,226,363,1.0,1,87501,student,18.0
60650,195,307,3.0,1,55454,student,25.0
60651,1011,234,3.0,1,94702,retired,56.0
60652,269,360,4.0,1,98027,other,50.0
60653,1035,262,3.0,0,78264,student,18.0
60654,423,38,5.0,0,54467,other,25.0
60655,732,268,3.0,1,19422,engineer,18.0
60656,818,181,1.0,1,21218,executive,25.0
60657,1010,63,3.0,1,75240,marketing,25.0
60658,263,1,1.0,1,85711,technician,18.0
60659,172,380,3.0,1,55117,engineer,25.0
60660,969,313,4.0,1,60035,marketing,35.0
60661,218,442,3.0,1,85282,student,18.0
60662,405,486,4.0,1,93101,educator,35.0
60663,210,320,5.0,1,24060,student,18.0
60664,1300,299,2.0,1,63108,doctor,25.0
60665,118,217,4.0,1,11727,other,18.0
60666,411,198,1.0,0,55414,student,18.0
60667,732,615,4.0,1,27705,educator,35.0
60668,472,682,3.0,1,55128,programmer,18.0
60669,156,880,4.0,1,83702,student,1.0
60670,304,942,5.0,0,78209,librarian,45.0
60671,333,533,4.0,1,02324,librarian,35.0
60672,156,363,3.0,1,87501,student,18.0
60673,176,450,4.0,0,11758,educator,35.0
60674,211,264,5.0,0,90064,writer,35.0
60675,892,502,2.0,1,23092,student,18.0
60676,1367,581,5.0,1,94131,other,35.0
60677,546,634,4.0,1,T8H1N,engineer,35.0
60678,219,846,4.0,1,47130,lawyer,25.0
60679,389,749,3.0,1,80919,other,25.0
60680,877,341,3.0,0,44405,student,1.0
60681,1129,806,3.0,1,11217,marketing,25.0
60682,619,323,3.0,1,19149,student,18.0
60683,753,239,5.0,1,95628,artist,35.0
60684,930,396,3.0,1,94551,engineer,56.0
60685,199,608,1.0,1,10003,other,18.0
60686,1278,493,5.0,1,60090,engineer,18.0
60687,752,842,4.0,1,93055,writer,35.0
60688,1095,859,2.0,0,06492,other,18.0
60689,250,184,4.0,1,76013,librarian,35.0
60690,288,618,3.0,0,44212,student,1.0
60691,496,890,5.0,1,97301,student,25.0
60692,550,303,3.0,1,14853,student,18.0
60693,245,764,4.0,0,62903,educator,25.0
60694,351,752,3.0,1,21201,retired,56.0
60695,1095,880,3.0,1,83702,student,1.0
60696,209,28,4.0,1,55369,writer,25.0
60697,1471,256,3.0,0,39042,none,35.0
60698,756,42,5.0,1,17870,administrator,25.0
60699,125,459,4.0,1,29201,student,18.0
60700,346,319,3.0,1,22030,programmer,35.0
60701,213,361,5.0,1,44074,student,18.0
60702,313,46,5.0,0,46538,marketing,25.0
60703,92,916,5.0,1,N2L5N,engineer,25.0
60704,435,506,5.0,1,03869,programmer,45.0
60705,95,896,4.0,1,91505,writer,25.0
60706,482,474,3.0,1,93711,executive,50.0
60707,404,194,3.0,1,02154,administrator,35.0
60708,325,808,1.0,1,90016,salesman,45.0
60709,234,198,3.0,0,55414,student,18.0
60710,249,389,3.0,0,83702,writer,35.0
60711,603,932,5.0,1,06437,educator,56.0
60712,89,293,5.0,1,60804,writer,18.0
60713,346,578,3.0,1,M7A1A,administrator,25.0
60714,192,556,5.0,0,30606,educator,35.0
60715,443,617,4.0,0,11201,writer,25.0
60716,709,158,5.0,1,27606,educator,50.0
60717,1063,655,3.0,0,60657,healthcare,50.0
60718,416,345,4.0,0,94143,librarian,25.0
60719,22,683,4.0,1,23509,librarian,35.0
60720,609,514,4.0,1,20707,programmer,25.0
60721,510,585,5.0,1,98501,librarian,56.0
60722,9,595,4.0,1,31909,programmer,25.0
60723,495,862,4.0,1,13820,executive,25.0
60724,32,875,5.0,0,35802,student,18.0
60725,347,116,2.0,1,97232,healthcare,35.0
60726,31,457,4.0,0,30011,salesman,25.0
60727,157,234,2.0,1,94702,retired,56.0
60728,1658,782,2.0,0,33205,artist,18.0
60729,1136,749,4.0,1,80919,other,25.0
60730,1376,551,1.0,1,55414,programmer,25.0
60731,126,144,4.0,1,20910,programmer,50.0
60732,523,56,4.0,1,46260,librarian,25.0
60733,190,716,5.0,0,44265,administrator,35.0
60734,127,333,4.0,1,V0R2M,other,45.0
60735,301,276,4.0,1,95064,student,18.0
60736,521,437,4.0,0,20009,other,25.0
60737,327,730,2.0,0,32114,scientist,25.0
60738,202,406,3.0,1,93109,educator,50.0
60739,606,698,2.0,0,06906,programmer,25.0
60740,271,177,2.0,1,19104,programmer,18.0
60741,8,847,4.0,1,55417,student,25.0
60742,154,883,4.0,1,50266,librarian,45.0
60743,189,723,3.0,1,94403,executive,25.0
60744,211,682,4.0,1,55128,programmer,18.0
60745,193,458,4.0,1,Y1A6B,technician,45.0
60746,568,521,3.0,1,02146,student,18.0
60747,449,830,2.0,1,53066,programmer,45.0
60748,286,119,5.0,1,67401,programmer,25.0
60749,184,158,3.0,1,27606,educator,50.0
60750,501,6,5.0,1,98101,executive,35.0
60751,240,176,4.0,1,07030,scientist,25.0
60752,728,11,3.0,0,30329,other,35.0
60753,285,884,4.0,1,55337,engineer,35.0
60754,480,393,4.0,1,83686,student,18.0
60755,873,488,3.0,1,21012,technician,45.0
60756,484,268,4.0,1,19422,engineer,18.0
60757,476,357,3.0,1,98133,executive,25.0
60758,655,436,5.0,0,17345,administrator,25.0
60759,1228,653,2.0,1,55105,executive,25.0
60760,329,416,3.0,0,92626,student,18.0
60761,140,200,4.0,1,93402,programmer,35.0
60762,82,601,1.0,0,99687,artist,18.0
60763,616,194,3.0,1,02154,administrator,35.0
60764,507,854,4.0,0,55408,student,25.0
60765,174,373,4.0,0,55116,other,18.0
60766,326,499,3.0,1,75006,programmer,35.0
60767,979,378,3.0,1,02859,student,35.0
60768,269,63,3.0,1,75240,marketing,25.0
60769,155,184,3.0,1,76013,librarian,35.0
60770,328,462,5.0,0,02918,student,18.0
60771,234,835,5.0,0,11577,executive,35.0
60772,722,457,4.0,0,30011,salesman,25.0
60773,237,758,4.0,1,53706,student,25.0
60774,240,518,1.0,0,99709,writer,45.0
60775,403,746,4.0,1,19047,engineer,25.0
60776,198,829,4.0,1,80209,writer,45.0
60777,410,303,4.0,1,14853,student,18.0
60778,1281,131,4.0,0,15237,administrator,56.0
60779,423,233,4.0,1,98682,engineer,35.0
60780,327,214,5.0,0,11231,librarian,25.0
60781,405,625,3.0,1,20723,programmer,25.0
60782,225,435,3.0,1,60007,engineer,18.0
60783,570,497,3.0,1,50112,student,18.0
60784,357,625,3.0,1,20723,programmer,25.0
60785,28,642,5.0,0,95521,student,18.0
60786,269,73,4.0,1,41850,student,18.0
60787,372,655,3.0,0,60657,healthcare,50.0
60788,413,118,4.0,1,90210,administrator,18.0
60789,175,747,4.0,1,93612,other,18.0
60790,345,787,3.0,0,98620,student,18.0
60791,25,910,3.0,1,29301,healthcare,25.0
60792,354,332,5.0,1,40504,student,18.0
60793,633,409,4.0,1,98225,administrator,45.0
60794,300,611,5.0,1,77008,librarian,45.0
60795,1128,232,2.0,1,99709,scientist,45.0
60796,82,215,3.0,1,63033,programmer,35.0
60797,298,430,3.0,1,98199,scientist,35.0
60798,479,862,4.0,1,13820,executive,25.0
60799,507,556,5.0,0,30606,educator,35.0
60800,453,21,2.0,1,30068,writer,25.0
60801,313,815,5.0,1,28806,other,25.0
60802,281,835,4.0,0,11577,executive,35.0
60803,204,579,3.0,1,48103,educator,25.0
60804,1204,567,5.0,1,10003,entertainment,18.0
60805,1540,887,5.0,0,27249,student,1.0
60806,100,255,3.0,1,07029,entertainment,18.0
60807,131,262,5.0,0,78264,student,18.0
60808,258,725,4.0,1,91711,student,18.0
60809,94,437,4.0,0,20009,other,25.0
60810,402,790,2.0,1,80913,technician,25.0
60811,519,194,4.0,1,02154,administrator,35.0
60812,193,450,5.0,0,11758,educator,35.0
60813,117,919,4.0,1,14216,other,25.0
60814,1074,174,4.0,0,52302,administrator,25.0
60815,919,176,2.0,1,07030,scientist,25.0
60816,93,422,4.0,1,94533,entertainment,25.0
60817,109,851,4.0,1,29646,other,18.0
60818,651,639,4.0,0,12065,librarian,35.0
60819,64,314,5.0,0,08043,student,18.0
60820,211,406,5.0,1,93109,educator,50.0
60821,747,805,3.0,0,20009,other,25.0
60822,675,167,1.0,1,L9G2B,other,35.0
60823,638,7,4.0,1,91344,administrator,56.0
60824,304,165,3.0,0,53715,other,18.0
60825,1028,714,4.0,1,55343,engineer,25.0
60826,82,918,3.0,1,70116,scientist,35.0
60827,326,130,5.0,1,60115,none,18.0
60828,210,318,4.0,1,06518,retired,56.0
60829,22,123,4.0,0,20008,artist,45.0
60830,147,506,3.0,1,03869,programmer,45.0
60831,410,402,1.0,1,95129,engineer,25.0
60832,310,190,4.0,1,95938,administrator,25.0
60833,1185,621,3.0,1,60402,student,1.0
60834,364,690,3.0,1,63304,salesman,35.0
60835,480,608,3.0,1,10003,other,18.0
60836,648,639,3.0,0,12065,librarian,35.0
60837,94,542,3.0,1,60515,student,18.0
60838,393,591,4.0,0,92093,librarian,56.0
60839,385,374,4.0,1,78746,executive,35.0
60840,28,757,3.0,1,55104,student,25.0
60841,15,537,3.0,1,22902,engineer,35.0
60842,135,804,3.0,1,61820,educator,35.0
60843,461,303,4.0,1,14853,student,18.0
60844,435,493,5.0,1,60090,engineer,18.0
60845,56,566,4.0,1,14627,student,18.0
60846,265,41,3.0,1,80525,engineer,25.0
60847,173,268,4.0,1,19422,engineer,18.0
60848,288,907,5.0,0,80526,other,25.0
60849,403,561,3.0,1,60005,engineer,18.0
60850,458,707,3.0,0,19146,librarian,56.0
60851,331,758,4.0,1,53706,student,25.0
60852,153,659,4.0,1,54248,educator,25.0
60853,111,805,3.0,0,20009,other,25.0
60854,333,154,3.0,1,53703,student,25.0
60855,244,782,4.0,0,33205,artist,18.0
60856,675,617,4.0,0,11201,writer,25.0
60857,340,491,4.0,0,53711,writer,35.0
60858,118,7,2.0,1,91344,administrator,56.0
60859,79,933,3.0,1,48105,student,25.0
60860,214,18,4.0,0,37212,other,35.0
60861,276,800,3.0,1,55337,programmer,25.0
60862,20,343,5.0,1,30093,engineer,35.0
60863,82,454,4.0,1,97330,other,56.0
60864,7,160,3.0,1,66215,programmer,25.0
60865,707,607,4.0,0,02154,healthcare,45.0
60866,164,682,3.0,1,55128,programmer,18.0
60867,477,246,4.0,1,28734,student,18.0
60868,1069,58,2.0,1,52246,programmer,25.0
60869,321,936,3.0,1,32789,other,18.0
60870,181,747,5.0,1,93612,other,18.0
60871,582,291,4.0,1,44106,student,18.0
60872,891,191,3.0,1,95161,administrator,25.0
60873,166,279,4.0,1,85251,programmer,25.0
60874,53,664,3.0,1,94115,engineer,25.0
60875,28,700,3.0,1,76309,student,1.0
60876,382,85,4.0,1,20003,educator,50.0
60877,792,627,4.0,1,08034,engineer,18.0
60878,690,913,3.0,1,76201,student,25.0
60879,748,699,2.0,1,96754,other,35.0
60880,324,781,4.0,1,48825,student,18.0
60881,748,317,5.0,1,13210,administrator,18.0
60882,343,248,4.0,1,37235,student,25.0
60883,99,286,4.0,1,15217,student,25.0
60884,1123,60,4.0,1,06472,healthcare,50.0
60885,809,751,3.0,0,90034,other,18.0
60886,503,788,4.0,1,05779,administrator,50.0
60887,1222,95,2.0,1,10707,administrator,25.0
60888,358,369,3.0,1,91335,student,18.0
60889,58,901,4.0,1,L1V3W,executive,35.0
60890,211,774,3.0,1,80027,student,25.0
60891,268,358,3.0,1,10022,educator,35.0
60892,691,206,1.0,0,53115,student,1.0
60893,24,792,3.0,1,12205,programmer,35.0
60894,258,915,2.0,1,60614,entertainment,50.0
60895,127,358,1.0,1,10022,educator,35.0
60896,269,178,4.0,1,49512,other,25.0
60897,479,271,4.0,1,22932,engineer,50.0
60898,480,415,5.0,1,85711,educator,35.0
60899,194,315,4.0,1,18301,educator,25.0
60900,33,267,5.0,1,83716,engineer,18.0
60901,121,251,4.0,1,85032,doctor,25.0
60902,432,262,3.0,0,78264,student,18.0
60903,419,175,5.0,0,21911,scientist,25.0
60904,384,504,2.0,0,92115,writer,35.0
60905,258,328,5.0,1,06779,administrator,50.0
60906,126,624,4.0,1,30067,student,18.0
60907,185,383,5.0,1,75204,administrator,35.0
60908,114,838,4.0,1,01375,student,18.0
60909,431,848,5.0,1,02146,engineer,45.0
60910,276,398,4.0,1,60008,other,35.0
60911,249,255,5.0,1,07029,entertainment,18.0
60912,1380,181,1.0,1,21218,executive,25.0
60913,305,639,1.0,0,12065,librarian,35.0
60914,684,545,4.0,1,08052,technician,25.0
60915,217,130,3.0,1,60115,none,18.0
60916,68,586,4.0,1,79508,student,18.0
60917,489,350,4.0,1,97301,student,25.0
60918,33,897,5.0,1,33484,other,25.0
60919,485,60,4.0,1,06472,healthcare,50.0
60920,255,894,3.0,1,74075,educator,45.0
60921,524,207,4.0,1,92037,marketing,35.0
60922,790,566,3.0,1,14627,student,18.0
60923,100,763,5.0,1,02113,scientist,25.0
60924,14,1,5.0,1,85711,technician,18.0
60925,24,308,4.0,1,95076,retired,56.0
60926,174,415,5.0,1,85711,educator,35.0
60927,504,7,5.0,1,91344,administrator,56.0
60928,185,883,5.0,1,50266,librarian,45.0
60929,166,480,5.0,1,98257,retired,56.0
60930,591,458,3.0,1,Y1A6B,technician,45.0
60931,204,655,3.0,0,60657,healthcare,50.0
60932,121,223,3.0,0,47906,student,18.0
60933,289,406,3.0,1,93109,educator,50.0
60934,659,568,3.0,1,01915,educator,35.0
60935,222,572,2.0,1,20003,educator,50.0
60936,168,417,4.0,0,48103,other,25.0
60937,358,49,1.0,0,76111,student,18.0
60938,186,933,4.0,1,48105,student,25.0
60939,317,846,3.0,1,47130,lawyer,25.0
60940,11,653,2.0,1,55105,executive,25.0
60941,15,541,3.0,0,84302,student,18.0
60942,218,487,2.0,1,92121,engineer,18.0
60943,240,227,1.0,1,60659,executive,45.0
60944,1096,57,3.0,1,84010,none,1.0
60945,450,127,5.0,1,73439,none,25.0
60946,285,609,5.0,0,55106,student,1.0
60947,494,666,4.0,1,61820,administrator,35.0
60948,457,761,1.0,1,97302,student,1.0
60949,339,134,2.0,1,80236,programmer,25.0
60950,172,236,3.0,0,53214,writer,35.0
60951,347,616,4.0,1,50613,scientist,50.0
60952,1082,655,3.0,0,60657,healthcare,50.0
60953,423,397,5.0,1,27514,student,1.0
60954,239,301,2.0,1,55439,student,18.0
60955,921,343,4.0,1,30093,engineer,35.0
60956,474,303,5.0,1,14853,student,18.0
60957,15,705,3.0,0,54494,student,18.0
60958,405,108,3.0,1,63130,educator,35.0
60959,665,846,4.0,1,47130,lawyer,25.0
60960,132,48,5.0,1,12550,administrator,45.0
60961,699,741,4.0,1,63108,writer,25.0
60962,509,72,4.0,0,73034,administrator,45.0
60963,520,207,4.0,1,92037,marketing,35.0
60964,232,194,2.0,1,02154,administrator,35.0
60965,64,943,5.0,1,77841,student,18.0
60966,527,749,4.0,1,80919,other,25.0
60967,848,308,4.0,1,95076,retired,56.0
60968,844,291,5.0,1,44106,student,18.0
60969,1226,458,2.0,1,Y1A6B,technician,45.0
60970,692,22,4.0,1,40206,writer,25.0
60971,931,790,2.0,1,80913,technician,25.0
60972,763,847,1.0,1,55417,student,25.0
60973,9,490,4.0,0,V5A2B,artist,25.0
60974,41,291,4.0,1,44106,student,18.0
60975,235,268,3.0,1,19422,engineer,18.0
60976,1542,495,4.0,1,03052,engineer,25.0
60977,28,405,4.0,0,10019,healthcare,18.0
60978,47,571,3.0,1,01945,artist,25.0
60979,407,882,2.0,1,40503,engineer,35.0
60980,718,707,5.0,0,19146,librarian,56.0
60981,194,707,4.0,0,19146,librarian,56.0
60982,695,608,5.0,1,10003,other,18.0
60983,849,682,2.0,1,55128,programmer,18.0
60984,223,345,5.0,0,94143,librarian,25.0
60985,181,672,3.0,0,90095,administrator,50.0
60986,392,12,4.0,0,06405,other,25.0
60987,1245,839,4.0,0,90814,entertainment,35.0
60988,4,7,5.0,1,91344,administrator,56.0
60989,215,323,5.0,1,19149,student,18.0
60990,332,451,4.0,1,48446,student,1.0
60991,895,130,5.0,1,60115,none,18.0
60992,87,682,5.0,1,55128,programmer,18.0
60993,789,221,4.0,1,20685,student,18.0
60994,746,387,1.0,1,37412,entertainment,25.0
60995,434,738,4.0,1,95403,technician,35.0
60996,147,151,2.0,0,48103,administrator,35.0
60997,834,900,1.0,1,18505,retired,56.0
60998,558,11,3.0,0,30329,other,35.0
60999,427,606,4.0,1,63044,programmer,25.0
61000,654,506,4.0,1,03869,programmer,45.0
61001,563,13,1.0,1,29206,educator,45.0
61002,890,561,1.0,1,60005,engineer,18.0
61003,239,11,4.0,0,30329,other,35.0
61004,318,719,5.0,0,V0R2H,other,35.0
61005,230,44,2.0,1,46260,technician,25.0
61006,213,201,4.0,1,E2A4H,writer,25.0
61007,741,11,5.0,0,30329,other,35.0
61008,186,727,5.0,1,78741,student,25.0
61009,324,335,1.0,1,33775,executive,45.0
61010,572,487,1.0,1,92121,engineer,18.0
61011,1322,655,2.0,0,60657,healthcare,50.0
61012,301,4,5.0,1,43537,technician,18.0
61013,367,715,3.0,1,91206,technician,18.0
61014,755,921,4.0,0,98801,student,18.0
61015,286,331,4.0,1,91344,entertainment,25.0
61016,282,533,4.0,1,02324,librarian,35.0
61017,387,655,3.0,0,60657,healthcare,50.0
61018,606,870,4.0,1,65203,student,18.0
61019,100,334,5.0,1,30002,librarian,25.0
61020,120,189,1.0,1,95014,artist,25.0
61021,845,93,4.0,1,23112,executive,45.0
61022,1145,303,2.0,1,14853,student,18.0
61023,644,458,4.0,1,Y1A6B,technician,45.0
61024,313,738,5.0,1,95403,technician,35.0
61025,269,676,2.0,1,32712,programmer,25.0
61026,265,374,5.0,1,78746,executive,35.0
61027,975,936,3.0,1,32789,other,18.0
61028,684,279,3.0,1,85251,programmer,25.0
61029,483,286,5.0,1,15217,student,25.0
61030,275,678,2.0,1,61462,educator,50.0
61031,179,880,4.0,1,83702,student,1.0
61032,12,455,3.0,1,83709,administrator,45.0
61033,523,189,4.0,1,95014,artist,25.0
61034,780,279,4.0,1,85251,programmer,25.0
61035,233,622,4.0,1,14850,programmer,25.0
61036,630,881,4.0,1,43017,marketing,35.0
61037,654,836,5.0,1,10018,artist,35.0
61038,462,660,2.0,1,77380,student,25.0
61039,895,828,2.0,1,85282,librarian,25.0
61040,401,125,4.0,1,22202,lawyer,25.0
61041,872,599,2.0,0,R3T5K,student,18.0
61042,48,128,4.0,0,20009,marketing,18.0
61043,1170,201,4.0,1,E2A4H,writer,25.0
61044,1478,924,4.0,1,11753,other,25.0
61045,254,43,3.0,0,20854,librarian,25.0
61046,168,14,4.0,1,55106,scientist,45.0
